2025-01-24T23:33:45.722156,142.2
2025-01-24T23:33:50.723852,142.0
2025-01-24T23:33:55.724759,142.2
2025-01-24T23:34:00.726364,142.0
2025-01-24T23:34:06.491892,70.4
2025-01-24T23:34:11.492658,70.8
2025-01-24T23:34:16.493725,71.2
2025-01-24T23:34:21.494756,71.6
2025-01-24T23:34:26.495807,72.0
2025-01-24T23:34:31.496849,72.4
2025-01-24T23:34:36.498753,72.8
2025-01-24T23:34:41.500549,73.2
2025-01-24T23:34:46.502259,73.6
2025-01-24T23:34:51.503436,74.0
2025-01-24T23:34:56.504934,74.4
2025-01-24T23:35:01.505291,74.8
2025-01-24T23:35:06.506134,75.2
2025-01-24T23:35:11.507617,75.6
2025-01-24T23:35:16.508498,76.0
2025-01-24T23:35:21.510250,76.4
2025-01-24T23:35:26.512124,76.8
2025-01-24T23:35:31.513827,77.2
2025-01-24T23:35:36.515401,77.6
2025-01-24T23:35:41.516364,78.0
2025-01-24T23:35:46.518057,78.4
2025-01-24T23:35:51.519022,78.8
2025-01-24T23:35:56.519941,79.2
2025-01-24T23:36:01.521548,79.6
2025-01-24T23:36:06.523234,80.0
2025-01-24T23:36:11.524871,80.4
2025-01-24T23:36:16.525289,80.8
2025-01-24T23:36:21.526916,81.2
2025-01-24T23:36:26.527771,81.6
2025-01-24T23:36:31.529342,82.0
2025-01-24T23:36:36.530242,82.4
2025-01-24T23:36:41.532204,82.8
2025-01-24T23:36:46.533048,83.2
2025-01-24T23:36:51.534921,83.6
2025-01-24T23:36:56.536487,84.0
2025-01-24T23:37:01.538146,84.4
2025-01-24T23:37:06.539073,84.8
2025-01-24T23:37:11.540037,85.2
2025-01-24T23:37:16.541860,85.6
2025-01-24T23:37:21.542726,86.0
2025-01-24T23:37:26.544384,86.4
2025-01-24T23:37:31.546057,86.8
2025-01-24T23:37:36.547048,87.2
2025-01-24T23:37:41.548648,87.6
2025-01-24T23:37:46.550301,88.0
2025-01-24T23:37:51.551258,88.4
2025-01-24T23:37:56.552776,88.8
2025-01-24T23:38:01.553801,89.2
2025-01-24T23:38:06.554693,89.6
2025-01-24T23:38:11.555683,90.0
2025-01-24T23:38:16.557352,90.4
2025-01-24T23:38:21.558496,90.8
2025-01-24T23:38:26.559537,91.2
2025-01-24T23:38:31.560967,91.6
2025-01-24T23:38:36.561824,92.0
2025-01-24T23:38:41.562650,92.4
2025-01-24T23:38:46.564120,92.8
2025-01-24T23:38:51.565039,93.2
2025-01-24T23:38:56.565966,93.6
2025-01-24T23:39:01.567547,94.0
2025-01-24T23:39:06.568371,94.4
2025-01-24T23:39:11.569837,94.8
2025-01-24T23:39:16.571364,95.2
2025-01-24T23:39:21.572194,95.6
2025-01-24T23:39:26.573180,96.0
2025-01-24T23:39:31.574159,96.4
2025-01-24T23:39:36.575087,96.8
2025-01-24T23:40:15.781597,70.4
2025-01-24T23:40:20.782382,70.8
2025-01-24T23:40:25.783519,71.2
2025-01-24T23:40:30.785282,71.6
2025-01-24T23:40:35.785792,72.0
2025-01-24T23:40:40.786125,72.4
2025-01-24T23:40:45.787722,72.8
2025-01-24T23:40:50.789758,73.2
2025-01-24T23:40:55.791496,73.6
2025-01-24T23:41:00.793361,74.0
2025-01-24T23:41:05.795213,74.4
2025-01-24T23:41:10.796349,74.8
2025-01-24T23:41:15.797323,75.2
2025-01-24T23:41:20.798150,75.6
2025-01-24T23:41:25.799609,76.0
2025-01-24T23:41:30.801027,76.4
2025-01-24T23:41:35.802720,76.8
2025-01-24T23:41:40.803633,77.2
2025-01-24T23:41:45.805225,77.6
2025-01-24T23:41:50.806910,78.0
2025-01-24T23:41:55.807882,78.4
2025-01-24T23:42:00.809413,78.8
2025-01-24T23:42:05.811356,79.2
2025-01-24T23:42:10.812887,79.6
2025-01-24T23:42:15.814574,80.0
2025-01-24T23:42:20.815616,80.4
2025-01-24T23:42:25.816458,80.8
2025-01-24T23:42:30.817528,81.2
2025-01-24T23:42:35.818099,81.6
2025-01-24T23:42:40.819858,82.0
2025-01-24T23:42:45.822039,82.4
2025-01-24T23:42:50.822970,82.8
2025-01-24T23:42:55.824006,83.2
2025-01-24T23:43:00.825807,83.6
2025-01-24T23:43:05.827381,84.0
2025-01-24T23:43:10.829092,84.4
2025-01-24T23:43:15.830660,84.8
2025-01-24T23:43:45.376877,70.4
2025-01-24T23:43:50.377672,70.8
2025-01-24T23:43:55.379602,71.2
2025-01-24T23:44:00.380659,71.6
2025-01-24T23:44:05.382576,72.0
2025-01-24T23:44:10.384216,72.4
2025-01-24T23:44:15.385173,72.8
2025-01-24T23:44:20.387181,73.2
2025-01-24T23:47:53.950658,70.4
2025-01-24T23:47:58.951508,70.8
2025-01-24T23:48:03.953286,71.2
2025-01-24T23:48:08.954286,71.6
2025-01-24T23:48:13.956129,72.0
2025-01-24T23:48:18.957128,72.4
2025-01-24T23:48:23.958648,72.8
2025-01-24T23:48:28.960416,73.2
2025-01-24T23:48:33.962127,73.6
2025-01-24T23:48:38.963757,74.0
2025-01-24T23:48:43.965400,74.4
2025-01-24T23:48:48.967247,74.8
2025-01-24T23:48:53.968140,75.2
2025-01-24T23:48:58.969095,75.6
2025-01-24T23:49:03.969949,76.0
2025-01-24T23:49:08.970841,76.4
2025-01-24T23:49:13.972273,76.8
2025-01-24T23:49:18.974055,77.2
2025-01-24T23:49:23.974877,77.6
2025-01-24T23:49:28.975426,78.0
2025-01-24T23:49:33.977390,78.4
2025-01-24T23:49:38.978301,78.8
2025-01-24T23:49:43.979295,79.2
2025-01-24T23:49:48.980938,79.6
2025-01-24T23:49:53.982517,80.0
2025-01-24T23:49:58.983432,80.4
2025-01-24T23:50:03.984633,80.8
2025-01-24T23:50:08.985488,81.2
2025-01-24T23:50:13.986434,81.6
2025-01-24T23:50:18.988009,82.0
2025-01-24T23:50:23.988424,82.4
2025-01-24T23:50:28.990166,82.8
2025-01-24T23:50:33.993334,83.2
2025-01-24T23:50:38.993912,83.6
2025-01-24T23:50:43.995366,84.0
2025-01-24T23:50:48.996186,84.4
2025-01-24T23:50:53.997754,84.8
2025-01-24T23:50:58.999375,85.2
2025-01-24T23:51:04.001000,85.6
2025-01-24T23:51:09.001967,86.0
2025-01-24T23:51:14.002571,86.4
2025-01-24T23:51:19.003540,86.8
2025-01-24T23:51:24.005219,87.2
2025-01-24T23:51:29.006171,87.6
2025-01-24T23:51:34.007280,88.0
2025-01-24T23:51:39.009028,88.4
2025-01-24T23:51:44.010883,88.8
2025-01-24T23:51:49.012135,89.2
2025-01-24T23:51:54.013066,89.6
2025-01-24T23:51:59.014135,90.0
2025-01-24T23:52:04.016217,90.4
2025-01-24T23:55:36.257466,70.4
2025-01-24T23:55:41.259324,70.8
2025-01-24T23:55:46.261377,71.2
2025-01-24T23:55:51.263438,71.6
2025-01-24T23:55:56.264431,72.0
2025-01-24T23:56:01.266626,72.4
2025-01-24T23:56:06.268898,72.8
2025-01-24T23:56:11.269819,73.2
2025-01-24T23:56:16.272008,73.6
2025-01-24T23:56:21.273769,74.0
2025-01-24T23:56:26.274759,74.4
2025-01-24T23:56:31.275731,74.8
2025-01-24T23:56:36.277480,75.2
2025-01-24T23:56:41.278539,75.6
2025-01-24T23:56:46.279369,76.0
2025-01-24T23:56:51.280249,76.4
2025-01-24T23:56:56.282217,76.8
2025-01-24T23:57:01.283798,77.2
